"regions.com","Birmingham, AL","10000+ Employees","Company - Public (RF)","$5 to $10 billion (USD)"
"regulusrx.com","San Diego, CA","51 to 200 Employees","Company - Public (RGLS)","$1 to $5 million (USD)"
"reliantbank.com","Brentwood, TN","201 to 500 Employees","Company - Private","Unknown / Non-Applicable"
"rell.com","Lafox, IL","201 to 500 Employees","Company - Public (RELL)","$100 to $500 million (USD)"
"relypsa.com","Redwood City, CA","201 to 500 Employees","Company - Public (RLYP)","$10 to $25 million (USD)"
"renlearn.co.uk","Wisconsin Rapids, WI","501 to 1000 Employees","Company - Private","$100 to $500 million (USD)"
"","Reno, NV","1 to 50 Employees","Company - Private","$1 to $5 million (USD)"
"repligen.com","Waltham, MA","1001 to 5000 Employees","Company - Public (RGEN)","$100 to $500 million (USD)"
"resolutefp.com","Montreal, Canada","5001 to 10000 Employees","Company - Public (RFP)","Unknown / Non-Applicable"
"resolute-inc.com","Rancho Cordova, CA","1 to 50 Employees","Company - Private","Unknown / Non-Applicable"
"resonant.com","Austin, TX","51 to 200 Employees","Company - Public","Unknown / Non-Applicable"
"resourceamerica.com","Philadelphia, PA","501 to 1000 Employees","Company - Public (REXI)","$100 to $500 million (USD)"
"retailmenot.com/corp","Austin, TX","201 to 500 Employees","Subsidiary or Business Segment","$100 to $500 million (USD)"
"revance.com","Nashville, TN","201 to 500 Employees","Company - Public (RVNC)","$10 to $25 million (USD)"
"rewalk.com","Marlborough, MA","51 to 200 Employees","Company - Public","Unknown / Non-Applicable"
"rewardsnetwork.com","Chicago, IL","201 to 500 Employees","Company - Private","Unknown / Non-Applicable"
"rexamerican.com","Dayton, OH","51 to 200 Employees","Company - Public (REX)","$100 to $500 million (USD)"
"rexfordindustrial.com","Los Angeles, CA","51 to 200 Employees","Company - Public (REXR)","$100 to $500 million (USD)"
"rfindustries.com","San Diego, CA","51 to 200 Employees","Company - Public (RFIL)","$25 to $50 million (USD)"
"rgbarry.com","Pickerington, OH","51 to 200 Employees","Company - Private","$100 to $500 million (USD)"
"rgcresources.com","Roanoke, VA","51 to 200 Employees","Company - Public (RGCO)","$50 to $100 million (USD)"
"riceenergy.com","Canonsburg, PA","201 to 500 Employees","Company - Public","$500 million to $1 billion (USD)"
"richmondamerican.com","Denver, CO","1001 to 5000 Employees","Subsidiary or Business Segment","Unknown / Non-Applicable"
"ridefox.com","Braselton, GA","1001 to 5000 Employees","Company - Public (FOXF)","Unknown / Non-Applicable"
"rightside.co","Kirkland, WA","51 to 200 Employees","Company - Public (NAME)","Unknown / Non-Applicable"
"riministreet.com","Las Vegas, NV","1001 to 5000 Employees","Company - Public","$100 to $500 million (USD)"
"ringcentral.com","Belmont, CA","1001 to 5000 Employees","Company - Public (RNG)","$500 million to $1 billion (USD)"
"riotinto.com","London, United Kingdom","10000+ Employees","Company - Public (RIO)","$10+ billion (USD)"
"riteaid.com","Philadelphia, PA","10000+ Employees","Company - Public (RAD)","$10+ billion (USD)"
"rlicorp.com","Peoria, IL","501 to 1000 Employees","Company - Public (RLI)","$1 to $2 billion (USD)"
"rmcf.com","Durango, CO","201 to 500 Employees","Company - Public (RMCF)","$25 to $50 million (USD)"
"rmsmedicalproducts.com","Chester, NY","51 to 200 Employees","Company - Public","$10 to $25 million (USD)"
"roberthalf.co.uk","Menlo Park, CA","10000+ Employees","Company - Public (RHI)","$2 to $5 billion (USD)"
"robn.com","Willis, TX","1001 to 5000 Employees","Company - Public","$1 to $2 billion (USD)"
"rocket.com","Rancho Cordova, CA","1001 to 5000 Employees","Company - Public (AJRD)","$100 to $500 million (USD)"
"rocketfuel.com","Redwood City, CA","501 to 1000 Employees","Company - Public (FUEL)","$100 to $500 million (USD)"
"rockwellautomation.com","Milwaukee, WI","10000+ Employees","Company - Public (ROK)","$5 to $10 billion (USD)"
"rogerscorp.com","Chandler, AZ","1001 to 5000 Employees","Company - Public (ROG)","$500 million to $1 billion (USD)"
"roihs.com","Atlanta, GA","51 to 200 Employees","Company - Private","Unknown / Non-Applicable"
"rollins.com","Atlanta, GA","10000+ Employees","Company - Public (ROL)","$2 to $5 billion (USD)"
"rossstores.com","Dublin, CA","10000+ Employees","Company - Public (ROST)","$10 to $25 million (USD)"
"rowancompanies.com","Houston, TX","1001 to 5000 Employees","Company - Public (RDC)","$1 to $2 billion (USD)"
"royalbusinessbankusa.com","Los Angeles, CA","201 to 500 Employees","Company - Public (RBB )","$25 to $50 million (USD)"
"royalgold.com","Denver, CO","1 to 50 Employees","Company - Public (RGLD)","$100 to $500 million (USD)"
"roycetrading.com","Miami, FL","1 to 50 Employees","Company - Private","$10 to $25 million (USD)"
"rpc.net","Brookhaven, GA","1001 to 5000 Employees","Company - Public (RES)","$500 million to $1 billion (USD)"
"rpminc.com","Medina, OH","10000+ Employees","Company - Public (RPM)","$2 to $5 billion (USD)"
"rptrealty.com","New York, NY","51 to 200 Employees","Company - Public (RPT)","$100 to $500 million (USD)"
"rsppermian.com","Dallas, TX","51 to 200 Employees","Company - Public","$100 to $500 million (USD)"
"rti.org","Research Triangle Park, NC","1001 to 5000 Employees","Non-profit Organisation","$500 million to $1 billion (USD)"
"rtx.com","Waltham, MA","10000+ Employees","Company - Public (RTX)","$10+ billion (USD)"
"rubytuesday.com","Maryville, TN","1001 to 5000 Employees","Company - Private","$500 million to $1 billion (USD)"
"ruckus.com","Herndon, VA","1 to 50 Employees","Company - Private","$1 to $5 million (USD)"
"ruger.com","Southport, CT","1001 to 5000 Employees","Company - Public (RGR)","$500 million to $1 billion (USD)"
"rumbleon.com","Irving, TX","201 to 500 Employees","Company - Public (RMBL)","Unknown / Non-Applicable"
"ryder.com","Medley, FL","10000+ Employees","Company - Public (R)","$5 to $10 billion (USD)"
"ryerson.com","Chicago, IL","1001 to 5000 Employees","Company - Public (RYI)","$2 to $5 billion (USD)"
"ryland.com","Westlake Village, CA","1001 to 5000 Employees","Company - Public (RYL)","$2 to $5 billion (USD)"
"sabre.com","Southlake, TX","5001 to 10000 Employees","Company - Public (SABR)","$2 to $5 billion (USD)"
"safeguard.com","Wayne, PA","1 to 50 Employees","Company - Public (SFE)","$10 to $25 million (USD)"
"safeway.com","Pleasanton, CA","10000+ Employees","Company - Private","$10+ billion (USD)"
"sagerx.com","Cambridge, MA","501 to 1000 Employees","Company - Public (SAGE)","Unknown / Non-Applicable"
"saic.com","Reston, VA","10000+ Employees","Company - Public (SAIC)","$5 to $10 million (USD)"
"saks.com","New York, NY","501 to 1000 Employees","Company - Private","$2 to $5 billion (USD)"
"salientpartners.com","Houston, TX","51 to 200 Employees","Company - Private","$25 to $50 million (USD)"
"salliemae.com","Newark, DE","1001 to 5000 Employees","Company - Public (SLM)","$1 to $2 billion (USD)"
"sandersonfarms.com","Laurel, MS","10000+ Employees","Company - Public (SAFM)","$2 to $5 billion (USD)"
"sbimf.com","Mumbai, India","5001 to 10000 Employees","Company - Private","Unknown / Non-Applicable"
"sbow.com","Houston, TX","51 to 200 Employees","Company - Public","Unknown / Non-Applicable"
"sbr-sabineroyalty.com","Dallas, TX","1 to 50 Employees","Company - Public (SBR)","$50 to $100 million (USD)"
"scana.com","Cayce, SC","5001 to 10000 Employees","Company - Public (SCG)","$5 to $10 billion (USD)"
"scasurgery.com","Deerfield, IL","5001 to 10000 Employees","Company - Public (SCAI)","$1 to $2 billion (USD)"
"schawk.com","Chicago, IL","201 to 500 Employees","Subsidiary or Business Segment","Unknown / Non-Applicable"
"scholastic.com","New York, NY","5001 to 10000 Employees","Company - Public (SCHL)","$1 to $2 billion (USD)"
"scientificgames.com","Las Vegas, NV","1001 to 5000 Employees","Subsidiary or Business Segment","$1 to $2 billion (USD)"
"scientificgames.com","Las Vegas, NV","5001 to 10000 Employees","Company - Public (SGMS)","$2 to $5 billion (USD)"
"scientificgames.com","Las Vegas, NV","5001 to 10000 Employees","Subsidiary or Business Segment","$25 to $50 million (USD)"
"scnb.com","Riverhead, NY","201 to 500 Employees","Company - Public (SUBK)","$50 to $100 million (USD)"
"scotiabank.com","Toronto, Canada","10000+ Employees","Company - Public (BNS)","$10+ billion (USD)"
"scripps.com","Cincinnati, OH","5001 to 10000 Employees","Company - Public (SSP)","$500 million to $1 billion (USD)"
"scullycompany.com","Jenkintown, PA","51 to 200 Employees","Company - Private","$5 to $10 million (USD)"
"scynexis.com","Durham, NC","51 to 200 Employees","Company - Public (SCYX)","$10 to $25 million (USD)"
"sealedair.com","Charlotte, NC","10000+ Employees","Company - Public (SEE)","$2 to $5 billion (USD)"
"search.jobs.barclays","London, United Kingdom","10000+ Employees","Company - Public (BARC)","$10+ billion (USD)"
"segrocers.com","Jacksonville, FL","10000+ Employees","Company - Private","$10+ billion (USD)"
"seic.com","Oaks, PA","1001 to 5000 Employees","Company - Public (SEIC)","$1 to $2 billion (USD)"
"selective.com","Branchville, NJ","1001 to 5000 Employees","Company - Public (SIGI)","$1 to $2 billion (USD)"
"sempra.com","San Diego, CA","10000+ Employees","Company - Public (SRE)","$10+ billion (USD)"
"semtech.com","Camarillo, CA","1001 to 5000 Employees","Company - Public (SMTC)","$500 million to $1 billion (USD)"
"senecafoods.com","Marion, NY","1001 to 5000 Employees","Company - Public (SENEA)","$1 to $2 billion (USD)"
"sensient.com","Milwaukee, WI","1001 to 5000 Employees","Company - Public (SXT)","$1 to $2 billion (USD)"
"servidyne.com","Atlanta, GA","1 to 50 Employees","Company - Public","Less than $1 million (USD)"
"servisfirstbank.com","Birmingham, AL","51 to 200 Employees","Company - Private","Unknown / Non-Applicable"
"setxind.com","Buna, TX","501 to 1000 Employees","Company - Private","$100 to $500 million (USD)"
"sevcon.in","New Delhi, India","51 to 200 Employees","Company - Private","Unknown / Non-Applicable"
"shaw.ca","Calgary, Canada","5001 to 10000 Employees","Company - Public (SJR)","$5 to $10 billion (USD)"
"shell.co.uk","The Hague, Netherlands","10000+ Employees","Company - Public (RDSA)","$10+ billion (USD)"
"sheltoncap.com","San Francisco, CA","1 to 50 Employees","Company - Private","Unknown / Non-Applicable"
"shentel.com","Edinburg, VA","1001 to 5000 Employees","Company - Public (SHEN)","$100 to $500 million (USD)"
"sherwin-williams.com","Cleveland, OH","10000+ Employees","Company - Public (SHW)","$10+ billion (USD)"
"shiplp.com","New York, NY","51 to 200 Employees","Company - Private","$10 to $25 million (USD)"
"shos.com","Hoffman Estates, IL","1001 to 5000 Employees","Company - Public (SHOS)","$2 to $5 billion (USD)"
"shutterstock.com","New York, NY","1001 to 5000 Employees","Company - Public (SSTK)","$500 million to $1 billion (USD)"
"sibanyestillwater.com","Weltevreden, South Africa","10000+ Employees","Company - Private","Unknown / Non-Applicable"
"siebertnet.com","New York, NY","51 to 200 Employees","Company - Public (SIEB)","$10 to $25 million (USD)"
"sigmaaldrich.com","Burlington, MA","10000+ Employees","Subsidiary or Business Segment","$10+ billion (USD)"
"signalgenetics.com","Boulder, CO","1 to 50 Employees","Company - Public (SGNL)","$1 to $5 million (USD)"
"signetjewelers.com","Akron, OH","10000+ Employees","Company - Public (SIG)","$5 to $10 billion (USD)"
"silenseed.com","Jerusalem, Israel","1 to 50 Employees","Company - Private","Unknown / Non-Applicable"
"silverbaymgmt.com","Minneapolis, MN","201 to 500 Employees","Company - Public (SBY)","Unknown / Non-Applicable"
"silvercrestgroup.com","New York, NY","51 to 200 Employees","Company - Public (SAMG)","$50 to $100 million (USD)"
"singulex.com","Alameda, CA","201 to 500 Employees","Company - Private","$25 to $50 million (USD)"
"sixflagsjobs.com","Arlington, TX","1001 to 5000 Employees","Company - Public (SIX)","$1 to $2 billion (USD)"
"sjbrt.com","Fort Worth, TX","1 to 50 Employees","Company - Public (SJT)","$25 to $50 million (USD)"
"sjindustries.com","Hammonton, NJ","501 to 1000 Employees","Company - Public (SJI)","$500 million to $1 billion (USD)"
"sjm.com","Saint Paul, MN","10000+ Employees","Company - Public","$5 to $10 billion (USD)"
"sjwcorp.com","San Jose, CA","201 to 500 Employees","Company - Public (SJW)","$100 to $500 million (USD)"
"skywest.com","St. George, UT","10000+ Employees","Company - Public (SKYW)","$1 to $2 billion (USD)"
"skyworksinc.com","Irvine, CA","5001 to 10000 Employees","Company - Public (SWKS)","$2 to $5 billion (USD)"
"slb.com","Houston, TX","10000+ Employees","Company - Public (SLB)","$10+ billion (USD)"
"smartandfinal.com","Los Angeles, CA","10000+ Employees","Company - Public (SFS)","$2 to $5 billion (USD)"
"smartglass.com","Woodbury, NY","1 to 50 Employees","Company - Public (REFR)","$1 to $5 million (USD)"
"smfg.co.jp","Tokyo, Japan","10000+ Employees","Company - Public (SMFG)","$10+ billion (USD)"
"smpcorp.com","Long Island City, NY","1001 to 5000 Employees","Company - Public (SMP)","$1 to $2 billion (USD)"
"smurfit.com","Norcross, GA","10000+ Employees","Company - Public","$100 to $500 million (USD)"
"snapon.com","Kenosha, WI","10000+ Employees","Company - Public (SNA)","$2 to $5 billion (USD)"
"snyderslance.com","Charlotte, NC","5001 to 10000 Employees","Company - Public (LNCE)","$1 to $2 billion (USD)"
"solarcity.com","San Mateo, CA","10000+ Employees","Subsidiary or Business Segment","$100 to $500 million (USD)"
"soleno.life","Redwood City, CA","1 to 50 Employees","Company - Public","Unknown / Non-Applicable"
"soligenix.com","Princeton, NJ","1 to 50 Employees","Company - Public (SNGX)","$5 to $10 million (USD)"
"solivitahoa.com","Kissimmee, FL","1001 to 5000 Employees","Company - Private","Unknown / Non-Applicable"
"sonesta.com","Newton, MA","5001 to 10000 Employees","Company - Private","$100 to $500 million (USD)"
"sonoco.com","Hartsville, SC","10000+ Employees","Company - Public (SON)","$5 to $10 billion (USD)"
"sony.net","Tokyo, Japan","10000+ Employees","Company - Public (SNE)","$10+ billion (USD)"
"sorl-autoparts.com","Ruian, China","1001 to 5000 Employees","Company - Public (SORL)","$100 to $500 million (USD)"
"sorrentotherapeutics.com","San Diego, CA","201 to 500 Employees","Company - Public (SRNE)","$25 to $50 million (USD)"
"southerncompany.com","Atlanta, GA","10000+ Employees","Company - Public (SO)","$10+ billion (USD)"
"southwall.com","Palo Alto, CA","51 to 200 Employees","Subsidiary or Business Segment","$10 to $25 million (USD)"
"southwest.com","Dallas, TX","10000+ Employees","Company - Public (LUV)","$10+ billion (USD)"
"spanamerica.com","Greenville, SC","201 to 500 Employees","Company - Public (SPAN)","$50 to $100 million (USD)"
"sparkenergy.com","Houston, TX","51 to 200 Employees","Company - Public (SPKE)","$100 to $500 million (USD)"
"spartech.com","Saint Louis, MO","1001 to 5000 Employees","Company - Public","$1 to $2 billion (USD)"
"sparton.com","De Leon Springs, FL","501 to 1000 Employees","Company - Public","$100 to $500 million (USD)"
"spectrumbrands.com","Middleton, WI","10000+ Employees","Company - Public (SPB )","$2 to $5 billion (USD)"
"spectrumcontrols.com","Bellevue, WA","51 to 200 Employees","Company - Private","$25 to $50 million (USD)"
"spglobal.com","New York, NY","10000+ Employees","Company - Public (SPGI)","$5 to $10 billion (USD)"
"sphere3d.com","Mississauga, Canada","201 to 500 Employees","Company - Public","$50 to $100 million (USD)"
"spherix.com","Bethesda, MD","51 to 200 Employees","Company - Public (SPEX)","$5 to $10 million (USD)"
"spireenergy.com","Saint Louis, MO","1001 to 5000 Employees","Company - Public (SR)","$1 to $2 billion (USD)"
"sportsmanswarehouse.com","Midvale, UT","1001 to 5000 Employees","Company - Public (SPWH)","$500 million to $1 billion (USD)"
"sprott.com","Toronto, Canada","51 to 200 Employees","Company - Public","$5 to $10 million (USD)"
"sprouts.com","Phoenix, AZ","10000+ Employees","Company - Public (SFM)","$2 to $5 billion (USD)"
"spx.com","Charlotte, NC","5001 to 10000 Employees","Company - Public (SPXC )","$1 to $2 billion (USD)"
"srax.com","Westlake Village, CA","201 to 500 Employees","Company - Public","$50 to $100 million (USD)"
"ssichusei.com","Pasadena, TX","51 to 200 Employees","Subsidiary or Business Segment","$10 to $25 million (USD)"
"staar.com","Monrovia, CA","201 to 500 Employees","Company - Public (STAA)","$50 to $100 million (USD)"
"standex.com","Salem, NH","5001 to 10000 Employees","Company - Public (SXI)","$1 to $2 billion (USD)"
"stanleyblackanddecker.com","New Britain, CT","10000+ Employees","Company - Public (SWK)","$10+ billion (USD)"
"staples.com","Framingham, MA","10000+ Employees","Company - Private","$10+ billion (USD)"
"starrett.com","Athol, MA","1001 to 5000 Employees","Company - Public (SCX)","$100 to $500 million (USD)"
"starwoodhotels.com","Stamford, CT","10000+ Employees","Company - Public (HOT)","$5 to $10 billion (USD)"
"statenational.com","Bedford, TX","201 to 500 Employees","Company - Public (SNC)","$100 to $500 million (USD)"
"statestreet.com","Boston, MA","10000+ Employees","Company - Public (STT)","$10+ billion (USD)"
"stbank.com","Indiana, PA","1001 to 5000 Employees","Company - Public (STBA)","$100 to $500 million (USD)"
"steaknshake.com","San Antonio, TX","10000+ Employees","Company - Public (BH)","$500 million to $1 billion (USD)"
"stelluscapital.com","Houston, TX","1 to 50 Employees","Private Practice / Firm","$25 to $50 million (USD)"
"stepan.com","Northbrook, IL","1001 to 5000 Employees","Company - Public (SCL)","$2 to $5 billion (USD)"
"stewart.com","Houston, TX","5001 to 10000 Employees","Company - Public (STC)","$100 to $500 million (USD)"
"stifel.com","Saint Louis, MO","5001 to 10000 Employees","Company - Public (SF)","$2 to $5 billion (USD)"
"stonecastlepartners.com","New York, NY","1 to 50 Employees","Company - Private","Unknown / Non-Applicable"
"stonegatemtg.com","Indianapolis, IN","501 to 1000 Employees","Company - Public (SGM)","$100 to $500 million (USD)"
"strlco.com","The Woodlands, TX","1001 to 5000 Employees","Company - Public (STRL)","$500 million to $1 billion (USD)"
"stryker.com","Portage, MI","10000+ Employees","Company - Public (SYK)","$10+ billion (USD)"
"summitmidstream.com","Houston, TX","Unknown","Company - Public (SMLP)","Unknown / Non-Applicable"
"suncoke.com","Lisle, IL","1001 to 5000 Employees","Company - Public (SXC)","$1 to $2 billion (USD)"
"suncor.com","Calgary, Canada","10000+ Employees","Company - Public (SU)","$10+ billion (USD)"
"sunoco.com","Dallas, TX","501 to 1000 Employees","Company - Public (SUN)","$10+ billion (USD)"
"sunopta.com","Mississauga, Canada","1001 to 5000 Employees","Company - Public (STKL)","$1 to $2 billion (USD)"
"suntrust.com","Atlanta, GA","10000+ Employees","Company - Public (STI)","$5 to $10 billion (USD)"
"superiorgroupofcompanies.com","Seminole, FL","1001 to 5000 Employees","Company - Public (SGC)","$100 to $500 million (USD)"
"supertex.com","Sunnyvale, CA","201 to 500 Employees","Company - Public","$25 to $50 million (USD)"
"supervalu.ie","Cork, Ireland","201 to 500 Employees","Company - Private","$25 to $50 million (USD)"
"supind.com","Southfield, MI","1001 to 5000 Employees","Company - Public (SUP)","$500 million to $1 billion (USD)"
"surewest.com","Roseville, CA","501 to 1000 Employees","Company - Public","$50 to $100 million (USD)"
"suscc.edu","Wadley, AL","201 to 500 Employees","College / University","$10 to $25 million (USD)"
"susquehanna.net","Lititz, PA","1001 to 5000 Employees","Company - Public (SUSQ)","$500 million to $1 billion (USD)"
"svb.com","Santa Clara, CA","1001 to 5000 Employees","Company - Public (SIVB)","$1 to $2 billion (USD)"
"swgas.com","Las Vegas, NV","1001 to 5000 Employees","Company - Public (SWX)","$2 to $5 billion (USD)"
"swn.com","Spring, TX","1001 to 5000 Employees","Company - Public (SWN)","$2 to $5 billion (USD)"
"swwc.com","Sugar Land, TX","1001 to 5000 Employees","Company - Private","$500 million to $1 billion (USD)"
"symmetricom.com","San Jose, CA","501 to 1000 Employees","Company - Public","$100 to $500 million (USD)"
"synalloy.com","Glen Allen, VA","201 to 500 Employees","Company - Public (SYNL)","$100 to $500 million (USD)"
"synchronycareers.com","Stamford, CT","10000+ Employees","Company - Public (SYF)","$10+ billion (USD)"
"syndax.com","Waltham, MA","51 to 200 Employees","Company - Public","Unknown / Non-Applicable"
"synovislife.com","Saint Paul, MN","201 to 500 Employees","Subsidiary or Business Segment","$50 to $100 million (USD)"
"synovus.com","Columbus, GA","5001 to 10000 Employees","Company - Public (SNV)","$1 to $2 billion (USD)"
"sysco.com","Houston, TX","10000+ Employees","Company - Public (SYY)","$10+ billion (USD)"
"t2biosystems.com","Lexington, MA","51 to 200 Employees","Company - Public (TTOO)","$10 to $25 million (USD)"
"tableau.com","Seattle, WA","1001 to 5000 Employees","Company - Public (DATA)","$500 million to $1 billion (USD)"
"talaristx.com","Louisville, KY","Unknown","Company - Public (TALS)","Unknown / Non-Applicable"
"talisman-energy.com","Calgary, Canada","1001 to 5000 Employees","Company - Public (TLM)","$1 to $2 billion (USD)"
"tallgrassenergy.com","Leawood, KS","501 to 1000 Employees","Company - Public (TEP)","$100 to $500 million (USD)"
"talosenergy.com","Houston, TX","51 to 200 Employees","Company - Public","Unknown / Non-Applicable"
"","Tampa, FL","1 to 50 Employees","Company - Private","Unknown / Non-Applicable"
"tandemdiabetes.com","San Diego, CA","1001 to 5000 Employees","Company - Public (TNDM)","$100 to $500 million (USD)"
"tat.co.il","Gedera, Israel","501 to 1000 Employees","Company - Public (TATT)","$100 to $500 million (USD)"
"taylordevices.com","North Tonawanda, NY","51 to 200 Employees","Company - Public (TAYD)","$25 to $50 million (USD)"
"taylormorrison.com","Scottsdale, AZ","1001 to 5000 Employees","Company - Public (TMHC)","$5 to $10 million (USD)"
"tcenergy.com","Calgary, Canada","5001 to 10000 Employees","Company - Public (TRP)","$10+ billion (USD)"
"tcfbank.com","Minneapolis, MN","5001 to 10000 Employees","Subsidiary or Business Segment","$1 to $2 billion (USD)"
"tcw.com","Los Angeles, CA","501 to 1000 Employees","Subsidiary or Business Segment","$25 to $50 million (USD)"
"td.com","Toronto, Canada","10000+ Employees","Company - Public (TD)","$10+ billion (USD)"
"tdsinc.com","Chicago, IL","10000+ Employees","Company - Public (TDS)","$5 to $10 billion (USD)"
"tdw.com","Houston, TX","5001 to 10000 Employees","Company - Public (TDW)","$100 to $500 million (USD)"
"teaminc.com","Sugar Land, TX","5001 to 10000 Employees","Company - Public (TISI)","$1 to $2 billion (USD)"
"techdata.com","Clearwater, FL","10000+ Employees","Company - Public (TECD)","Unknown / Non-Applicable"
"techteam.co.uk","Ombersley, United Kingdom","1 to 50 Employees","Company - Private","$5 to $10 million (USD)"
"teck.com","Vancouver, Canada","5001 to 10000 Employees","Company - Public (TCK)","$5 to $10 billion (USD)"
"tecoenergy.com","Tampa, FL","1001 to 5000 Employees","Company - Public (TE)","$2 to $5 billion (USD)"
"tecumseh.com","Ann Arbor, MI","5001 to 10000 Employees","Company - Public (TECU)","$500 million to $1 billion (USD)"
"tegna.com","Tysons Corner, VA","5001 to 10000 Employees","Company - Public (TGNA)","$1 to $2 billion (USD)"
"tejonranch.com","Lebec, CA","51 to 200 Employees","Company - Public (TRC)","$25 to $50 million (USD)"
"telaria.com","New York, NY","51 to 200 Employees","Company - Public (TLRA)","Unknown / Non-Applicable"
"teleflex.com","Wayne, PA","10000+ Employees","Company - Public (TFX)","$2 to $5 billion (USD)"
"telefonica.com","Madrid, Spain","10000+ Employees","Company - Public (TEF)","$10+ billion (USD)"
"teligent.com","Buena, NJ","51 to 200 Employees","Company - Public (TLGT)","$50 to $100 million (USD)"
"tellabs.com","Dallas, TX","51 to 200 Employees","Company - Private","$50 to $100 million (USD)"
"telmex.com.mx","CIUDAD DE MEXICO, Mexico","10000+ Employees","Company - Public","$10+ billion (USD)"
"telus.com","Vancouver, Canada","10000+ Employees","Company - Public (TU)","$10+ billion (USD)"
"templeinland.com","Austin, TX","10000+ Employees","Subsidiary or Business Segment","$1 to $2 billion (USD)"
"tempursealy.com","Lexington, KY","5001 to 10000 Employees","Company - Public (TPX)","$2 to $5 billion (USD)"
"tennantco.com","Minneapolis, MN","1001 to 5000 Employees","Company - Public (TNC)","$1 to $2 billion (USD)"
"tenneco.com","Lake Forest, IL","1001 to 5000 Employees","Company - Public (TEN)","$10+ billion (USD)"
"teradyne.com","North Reading, MA","5001 to 10000 Employees","Company - Public (TER)","$2 to $5 billion (USD)"
"terex.com","Norwalk, CT","5001 to 10000 Employees","Company - Public (TEX)","$2 to $5 billion (USD)"
"terminix.com","Memphis, TN","5001 to 10000 Employees","Subsidiary or Business Segment","$500 million to $1 billion (USD)"
"terraform.com","New York, NY","51 to 200 Employees","Company - Public","Unknown / Non-Applicable"
"terrapinbeer.com","Athens, GA","1 to 50 Employees","Company - Private","$10 to $25 million (USD)"
"terrauniversal.com","Fullerton, CA","51 to 200 Employees","Company - Private","$50 to $100 million (USD)"
"tesco-careers.com","Welwyn Garden City, United Kingdom","10000+ Employees","Company - Private","Unknown / Non-Applicable"
"tevapharm.com","Petah Tikva, Israel","10000+ Employees","Company - Public (TEVA)","$10+ billion (USD)"
"textron.com","Providence, RI","10000+ Employees","Company - Public (TXT)","$10+ billion (USD)"
"textura.ch","Lausanne, Switzerland","Unknown","Company - Public","Unknown / Non-Applicable"
"tgcseismic.com","Midland, TX","1001 to 5000 Employees","Company - Public (TGE)","$100 to $500 million (USD)"
"thedixiegroup.com","Dalton, GA","1001 to 5000 Employees","Company - Public (DXYN)","$100 to $500 million (USD)"
"thehersheycompany.com","Hershey, PA","10000+ Employees","Company - Public (HSY)","$5 to $10 billion (USD)"
"theirelandfunds.org","Boston, MA","1 to 50 Employees","Non-profit Organisation","Unknown / Non-Applicable"
"themexicofund.com","Columbia, MD","Unknown","Company - Private","Unknown / Non-Applicable"
"theragenics.com","Buford, GA","501 to 1000 Employees","Subsidiary or Business Segment","$50 to $100 million (USD)"
"theravance.com","South San Francisco, CA","201 to 500 Employees","Company - Public (THRX)","$5 to $10 million (USD)"
"thermogenesis.com","Rancho Cordova, CA","51 to 200 Employees","Company - Public (KOOL)","$10 to $25 million (USD)"
"theshyftgroup.com","Novi, MI","1001 to 5000 Employees","Company - Public (SPAR)","$500 million to $1 billion (USD)"
"thesouthgroup.com","Greenville, SC","1001 to 5000 Employees","Subsidiary or Business Segment","$500 million to $1 billion (USD)"
"thetorocompany.com","Bloomington, MN","5001 to 10000 Employees","Company - Public (TTC)","$2 to $5 billion (USD)"
"thezenith.com","Woodland Hills, CA","1001 to 5000 Employees","Subsidiary or Business Segment","$1 to $2 billion (USD)"
"thirdpoint.com","New York, NY","51 to 200 Employees","Company - Private","$100 to $500 million (USD)"
"thomsonreuters.com","Toronto, Canada","10000+ Employees","Company - Public (TRI)","$5 to $10 billion (USD)"
"thoratec.com","Pleasanton, CA","1001 to 5000 Employees","Company - Public (THOR)","$500 million to $1 billion (USD)"
"thorindustries.com","Elkhart, IN","10000+ Employees","Company - Public (THO)","$2 to $5 billion (USD)"
"ti.com","Dallas, TX","10000+ Employees","Company - Public (TXN)","$10+ billion (USD)"
"ti.com","Santa Clara, CA","5001 to 10000 Employees","Subsidiary or Business Segment","$100 to $500 million (USD)"
"tiffanycareers.com","New York, NY","10000+ Employees","Company - Public (TIF)","$2 to $5 billion (USD)"
"tiinettech.com","Brentwood, NY","51 to 200 Employees","Company - Public","$50 to $100 million (USD)"
"timberland.com","Stratham, NH","5001 to 10000 Employees","Subsidiary or Business Segment","$1 to $2 billion (USD)"
"timken.com","North Canton, OH","10000+ Employees","Company - Public (TKR)","$2 to $5 billion (USD)"
"timkensteel.com","Canton, OH","1001 to 5000 Employees","Company - Public","$500 million to $1 billion (USD)"
"tjtusa.com","Emmett, ID","51 to 200 Employees","Company - Public (MTR)","$5 to $10 million (USD)"
"t-mobile.com","Bellevue, WA","10000+ Employees","Company - Public (TMUS)","$10+ billion (USD)"
"tmrc.com","Houston, TX","51 to 200 Employees","Company - Public","$10 to $25 million (USD)"
"tnb.com","Memphis, TN","5001 to 10000 Employees","Subsidiary or Business Segment","$2 to $5 billion (USD)"
"tobiratherapeutics.com","South San Francisco, CA","1 to 50 Employees","Company - Private","$1 to $5 million (USD)"
